factura,fecha,vendedor,producto_id,cantidad_vendida,precio_unitario,costo_asociado_simulado
FAC-2642,2026-02-09,Vendedor_A,PROD021,19,57.69,43.55
FAC-2643,2026-02-09,Vendedor_A,PROD022,13,62.36,46.73
FAC-2644,2026-02-09,Vendedor_A,PROD007,5,25.9,23.09
FAC-2645,2026-02-09,Vendedor_A,PROD022,20,61.96,46.73
FAC-2646,2026-02-09,Vendedor_A,PROD009,2,9.53,6.99
FAC-2647,2026-02-09,Vendedor_A,PROD020,15,68.6,51.36
FAC-2648,2026-02-09,Vendedor_C,PROD001,3,13.39,14.88
FAC-2649,2026-02-09,Vendedor_A,PROD020,10,68.6,51.36
FAC-2650,2026-02-09,Vendedor_C,PROD019,4,35.54,24.88
FAC-2651,2026-02-09,Vendedor_A,PROD012,13,7.22,5.26
FAC-2652,2026-02-09,Vendedor_A,PROD003,2,18.27,13.18
FAC-2653,2026-02-09,Vendedor_C,PROD011,1,11.54,8.7
FAC-2654,2026-02-09,Vendedor_A,PROD017,1,36.04,26.94
FAC-2655,2026-02-09,Vendedor_A,PROD025,16,83.21,63.98
FAC-2656,2026-02-09,Vendedor_A,PROD006,5,28.37,20.15
FAC-2657,2026-02-09,Vendedor_A,PROD004,4,17.51,12.56
FAC-2658,2026-02-09,Vendedor_A,PROD007,3,25.9,23.09
FAC-2659,2026-02-09,Vendedor_A,PROD019,5,35.59,24.88
FAC-2660,2026-02-09,Vendedor_A,PROD010,2,8.92,6.21
FAC-2661,2026-02-09,Vendedor_C,PROD016,7,6.72,6.2
FAC-2662,2026-02-10,Vendedor_B,PROD004,4,17.11,12.56
FAC-2663,2026-02-10,Vendedor_B,PROD005,5,29.05,22.13
FAC-2664,2026-02-10,Vendedor_A,PROD022,11,67.68,46.73
FAC-2665,2026-02-10,Vendedor_A,PROD001,2,19.6,14.88
FAC-2666,2026-02-10,Vendedor_A,PROD012,10,7.45,5.26
FAC-2667,2026-02-10,Vendedor_C,PROD002,4,18.2,15.77
FAC-2668,2026-02-10,Vendedor_C,PROD025,10,89.98,63.98
FAC-2669,2026-02-10,Vendedor_A,PROD002,1,18.2,15.77
FAC-2670,2026-02-10,Vendedor_B,PROD012,3,6.93,5.26
FAC-2671,2026-02-10,Vendedor_A,PROD018,2,30.98,23.02
FAC-2672,2026-02-10,Vendedor_C,PROD012,3,7.32,5.26
FAC-2673,2026-02-10,Vendedor_A,PROD005,3,30.43,22.13
FAC-2674,2026-02-10,Vendedor_B,PROD013,22,5.89,4.51
FAC-2675,2026-02-10,Vendedor_B,PROD006,2,28.6,20.15
FAC-2676,2026-02-10,Vendedor_B,PROD012,8,7.16,5.26
FAC-2677,2026-02-10,Vendedor_A,PROD002,5,18.2,15.77
FAC-2678,2026-02-10,Vendedor_A,PROD004,5,16.5,12.56
FAC-2679,2026-02-10,Vendedor_A,PROD018,2,31.12,23.02
FAC-2680,2026-02-10,Vendedor_A,PROD025,9,92.38,63.98
FAC-2681,2026-02-10,Vendedor_A,PROD025,9,89.55,63.98
FAC-2682,2026-02-10,Vendedor_A,PROD019,2,32.38,24.88
FAC-2683,2026-02-10,Vendedor_A,PROD019,4,34.28,24.88
FAC-2684,2026-02-10,Vendedor_C,PROD009,1,9.24,6.99
FAC-2685,2026-02-10,Vendedor_A,PROD015,13,6.6,4.56
FAC-2686,2026-02-10,Vendedor_B,PROD008,5,11.3,8.46
FAC-2687,2026-02-10,Vendedor_A,PROD017,5,36.7,26.94
FAC-2688,2026-02-10,Vendedor_B,PROD001,1,19.6,14.88
FAC-2689,2026-02-10,Vendedor_A,PROD011,2,12.22,8.7
FAC-2690,2026-02-10,Vendedor_B,PROD016,2,6.72,6.2
FAC-2691,2026-02-10,Vendedor_A,PROD016,7,6.72,6.2
FAC-2692,2026-02-10,Vendedor_C,PROD002,2,18.2,15.77
FAC-2693,2026-02-10,Vendedor_B,PROD006,1,26.2,20.15
FAC-2694,2026-02-10,Vendedor_A,PROD008,5,11.78,8.46
FAC-2695,2026-02-10,Vendedor_A,PROD006,2,28.71,20.15
FAC-2696,2026-02-10,Vendedor_C,PROD007,3,25.9,23.09
FAC-2697,2026-02-10,Vendedor_A,PROD023,14,70.28,51.36
FAC-2698,2026-02-10,Vendedor_B,PROD021,10,59.53,43.55
FAC-2699,2026-02-10,Vendedor_C,PROD015,3,6.25,4.56
FAC-2700,2026-02-10,Vendedor_A,PROD019,3,35.82,24.88
FAC-2701,2026-02-10,Vendedor_B,PROD010,1,8.99,6.21
FAC-2702,2026-02-10,Vendedor_C,PROD019,4,32.75,24.88
FAC-2703,2026-02-10,Vendedor_A,PROD012,5,7.35,5.26
FAC-2704,2026-02-10,Vendedor_A,PROD005,5,32.0,22.13
FAC-2705,2026-02-10,Vendedor_B,PROD018,5,30.27,23.02
FAC-2706,2026-02-10,Vendedor_A,PROD013,23,6.14,4.51
FAC-2707,2026-02-10,Vendedor_C,PROD004,5,18.2,12.56
FAC-2708,2026-02-10,Vendedor_A,PROD003,2,18.39,13.18
FAC-2709,2026-02-11,Vendedor_A,PROD011,3,11.79,8.7
FAC-2710,2026-02-11,Vendedor_A,PROD002,2,18.2,15.77
FAC-2711,2026-02-11,Vendedor_A,PROD006,5,28.79,20.15
FAC-2712,2026-02-11,Vendedor_B,PROD003,1,18.42,13.18
FAC-2713,2026-02-11,Vendedor_A,PROD021,10,60.68,43.55
FAC-2714,2026-02-11,Vendedor_C,PROD006,5,28.52,20.15
FAC-2715,2026-02-11,Vendedor_B,PROD010,4,8.2,6.21
FAC-2716,2026-02-11,Vendedor_B,PROD004,3,16.48,12.56
FAC-2717,2026-02-11,Vendedor_A,PROD008,4,11.43,8.46
FAC-2718,2026-02-11,Vendedor_A,PROD002,5,18.2,15.77
FAC-2719,2026-02-11,Vendedor_A,PROD009,3,10.07,6.99
FAC-2720,2026-02-11,Vendedor_C,PROD017,5,36.55,26.94
FAC-2721,2026-02-11,Vendedor_A,PROD019,1,35.93,24.88
FAC-2722,2026-02-11,Vendedor_B,PROD002,3,18.2,15.77
FAC-2723,2026-02-11,Vendedor_B,PROD003,2,17.23,13.18
FAC-2724,2026-02-11,Vendedor_C,PROD005,4,31.93,22.13
FAC-2725,2026-02-11,Vendedor_A,PROD006,1,28.21,20.15
FAC-2726,2026-02-11,Vendedor_C,PROD006,1,27.17,20.15
FAC-2727,2026-02-11,Vendedor_A,PROD019,1,35.55,24.88
FAC-2728,2026-02-11,Vendedor_B,PROD025,6,92.41,63.98
FAC-2729,2026-02-11,Vendedor_B,PROD002,5,18.2,15.77
FAC-2730,2026-02-11,Vendedor_C,PROD025,6,57.58,63.98
FAC-2731,2026-02-11,Vendedor_C,PROD024,19,71.13,50.44
FAC-2732,2026-02-11,Vendedor_B,PROD020,19,68.6,51.36
FAC-2733,2026-02-11,Vendedor_A,PROD020,14,68.6,51.36
FAC-2734,2026-02-11,Vendedor_A,PROD010,4,8.87,6.21
FAC-2735,2026-02-11,Vendedor_A,PROD009,2,9.19,6.99
FAC-2736,2026-02-11,Vendedor_C,PROD013,16,6.51,4.51
FAC-2737,2026-02-11,Vendedor_A,PROD004,1,16.51,12.56
FAC-2738,2026-02-11,Vendedor_A,PROD010,4,8.89,6.21
FAC-2739,2026-02-11,Vendedor_A,PROD005,2,29.19,22.13
FAC-2740,2026-02-11,Vendedor_C,PROD018,1,31.49,23.02
FAC-2741,2026-02-11,Vendedor_C,PROD001,1,13.39,14.88
FAC-2742,2026-02-11,Vendedor_B,PROD011,4,12.55,8.7
FAC-2743,2026-02-11,Vendedor_A,PROD019,2,35.32,24.88
FAC-2744,2026-02-11,Vendedor_A,PROD023,9,69.38,51.36
FAC-2745,2026-02-11,Vendedor_C,PROD018,1,31.96,23.02
FAC-2746,2026-02-11,Vendedor_B,PROD019,5,33.23,24.88
FAC-2747,2026-02-11,Vendedor_A,PROD002,4,18.2,15.77
FAC-2748,2026-02-11,Vendedor_C,PROD010,3,8.3,6.21
FAC-2749,2026-02-11,Vendedor_A,PROD016,18,6.72,6.2
FAC-2750,2026-02-11,Vendedor_B,PROD016,4,6.72,6.2
FAC-2751,2026-02-11,Vendedor_B,PROD016,13,6.72,6.2
FAC-2752,2026-02-12,Vendedor_A,PROD017,1,37.74,26.94
FAC-2753,2026-02-12,Vendedor_A,PROD009,1,9.61,6.99
FAC-2754,2026-02-12,Vendedor_A,PROD002,5,18.2,15.77
FAC-2755,2026-02-12,Vendedor_B,PROD006,1,27.46,20.15
FAC-2756,2026-02-12,Vendedor_A,PROD023,3,71.11,51.36
FAC-2757,2026-02-12,Vendedor_C,PROD015,15,5.96,4.56
FAC-2758,2026-02-12,Vendedor_C,PROD022,11,62.04,46.73
FAC-2759,2026-02-12,Vendedor_A,PROD017,2,37.12,26.94
FAC-2760,2026-02-12,Vendedor_A,PROD016,23,6.72,6.2
FAC-2761,2026-02-12,Vendedor_A,PROD025,15,86.26,63.98
FAC-2762,2026-02-12,Vendedor_A,PROD018,3,33.08,23.02
FAC-2763,2026-02-12,Vendedor_B,PROD008,3,11.33,8.46
FAC-2764,2026-02-12,Vendedor_A,PROD021,12,57.33,43.55
FAC-2765,2026-02-12,Vendedor_B,PROD017,3,38.2,26.94
FAC-2766,2026-02-12,Vendedor_B,PROD012,6,7.3,5.26
FAC-2767,2026-02-12,Vendedor_A,PROD015,13,6.53,4.56
FAC-2768,2026-02-12,Vendedor_B,PROD002,4,18.2,15.77
FAC-2769,2026-02-12,Vendedor_A,PROD004,3,17.65,12.56
FAC-2770,2026-02-12,Vendedor_A,PROD019,3,34.08,24.88
FAC-2771,2026-02-12,Vendedor_B,PROD008,2,12.11,8.46
FAC-2772,2026-02-12,Vendedor_B,PROD014,4,6.54,4.76
FAC-2773,2026-02-12,Vendedor_B,PROD011,5,12.07,8.7
FAC-2774,2026-02-12,Vendedor_A,PROD007,4,25.9,23.09
FAC-2775,2026-02-12,Vendedor_B,PROD011,3,11.35,8.7
FAC-2776,2026-02-12,Vendedor_C,PROD015,21,6.02,4.56
FAC-2777,2026-02-12,Vendedor_B,PROD012,6,6.85,5.26
FAC-2778,2026-02-12,Vendedor_A,PROD004,1,16.44,12.56
FAC-2779,2026-02-12,Vendedor_B,PROD019,2,34.46,24.88
FAC-2780,2026-02-12,Vendedor_A,PROD001,1,19.6,14.88
FAC-2781,2026-02-12,Vendedor_B,PROD017,3,38.4,26.94
FAC-2782,2026-02-12,Vendedor_A,PROD012,3,6.97,5.26
FAC-2783,2026-02-12,Vendedor_A,PROD015,8,6.33,4.56
FAC-2784,2026-02-12,Vendedor_C,PROD014,15,6.2,4.76
FAC-2785,2026-02-12,Vendedor_A,PROD006,2,27.09,20.15
FAC-2786,2026-02-12,Vendedor_B,PROD024,3,70.85,50.44
FAC-2787,2026-02-12,Vendedor_B,PROD008,1,12.19,8.46
FAC-2788,2026-02-12,Vendedor_A,PROD018,4,32.83,23.02
FAC-2789,2026-02-13,Vendedor_A,PROD007,2,25.9,23.09
FAC-2790,2026-02-13,Vendedor_A,PROD011,5,12.16,8.7
FAC-2791,2026-02-13,Vendedor_A,PROD010,2,8.31,6.21
FAC-2792,2026-02-13,Vendedor_C,PROD024,22,70.73,50.44
FAC-2793,2026-02-13,Vendedor_C,PROD008,1,11.31,8.46
FAC-2794,2026-02-13,Vendedor_B,PROD017,2,36.1,26.94
FAC-2795,2026-02-13,Vendedor_A,PROD025,9,90.67,63.98
FAC-2796,2026-02-13,Vendedor_A,PROD007,4,25.9,23.09
FAC-2797,2026-02-13,Vendedor_C,PROD014,11,6.31,4.76
FAC-2798,2026-02-13,Vendedor_B,PROD018,4,31.15,23.02
FAC-2799,2026-02-13,Vendedor_A,PROD005,2,30.61,22.13
FAC-2800,2026-02-13,Vendedor_A,PROD020,12,68.6,51.36
FAC-2801,2026-02-13,Vendedor_C,PROD008,5,12.1,8.46
FAC-2802,2026-02-13,Vendedor_A,PROD007,2,25.9,23.09
FAC-2803,2026-02-13,Vendedor_B,PROD019,2,35.11,24.88
FAC-2804,2026-02-13,Vendedor_B,PROD009,4,9.26,6.99
FAC-2805,2026-02-13,Vendedor_A,PROD014,16,6.25,4.76
FAC-2806,2026-02-13,Vendedor_A,PROD016,11,6.72,6.2
FAC-2807,2026-02-13,Vendedor_B,PROD004,5,17.36,12.56
FAC-2808,2026-02-13,Vendedor_C,PROD015,20,6.61,4.56
FAC-2809,2026-02-13,Vendedor_C,PROD022,12,61.85,46.73
FAC-2810,2026-02-13,Vendedor_B,PROD016,23,6.72,6.2
FAC-2811,2026-02-13,Vendedor_A,PROD006,5,26.49,20.15
FAC-2812,2026-02-13,Vendedor_C,PROD002,2,18.2,15.77
FAC-2813,2026-02-13,Vendedor_C,PROD001,5,13.39,14.88
FAC-2814,2026-02-13,Vendedor_C,PROD022,13,63.3,46.73
FAC-2815,2026-02-13,Vendedor_B,PROD008,1,12.02,8.46
FAC-2816,2026-02-13,Vendedor_A,PROD011,5,11.81,8.7
FAC-2817,2026-02-13,Vendedor_C,PROD017,2,36.77,26.94
FAC-2818,2026-02-13,Vendedor_A,PROD009,5,9.24,6.99
FAC-2819,2026-02-13,Vendedor_C,PROD022,15,66.83,46.73
FAC-2820,2026-02-13,Vendedor_A,PROD024,17,68.38,50.44
FAC-2821,2026-02-13,Vendedor_B,PROD008,5,11.03,8.46
FAC-2822,2026-02-13,Vendedor_B,PROD008,1,11.46,8.46
FAC-2823,2026-02-13,Vendedor_B,PROD001,4,19.6,14.88
FAC-2824,2026-02-13,Vendedor_A,PROD022,18,62.64,46.73
FAC-2825,2026-02-13,Vendedor_B,PROD013,11,6.25,4.51
FAC-2826,2026-02-13,Vendedor_B,PROD006,1,28.06,20.15
FAC-2827,2026-02-13,Vendedor_A,PROD020,15,68.6,51.36
FAC-2828,2026-02-13,Vendedor_C,PROD008,3,11.24,8.46
FAC-2829,2026-02-13,Vendedor_A,PROD011,1,11.92,8.7
FAC-2830,2026-02-13,Vendedor_B,PROD025,8,90.06,63.98
FAC-2831,2026-02-14,Vendedor_A,PROD014,23,6.72,4.76
FAC-2832,2026-02-14,Vendedor_B,PROD004,3,18.02,12.56
FAC-2833,2026-02-14,Vendedor_B,PROD013,5,6.32,4.51
FAC-2834,2026-02-14,Vendedor_A,PROD020,23,68.6,51.36
FAC-2835,2026-02-14,Vendedor_A,PROD011,3,12.22,8.7
FAC-2836,2026-02-14,Vendedor_B,PROD007,3,25.9,23.09
FAC-2837,2026-02-14,Vendedor_A,PROD023,9,72.75,51.36
FAC-2838,2026-02-14,Vendedor_C,PROD009,4,9.57,6.99
FAC-2839,2026-02-14,Vendedor_A,PROD025,14,87.64,63.98
FAC-2840,2026-02-14,Vendedor_A,PROD018,1,31.94,23.02
FAC-2841,2026-02-14,Vendedor_C,PROD020,6,68.6,51.36
FAC-2842,2026-02-14,Vendedor_B,PROD009,3,9.29,6.99
FAC-2843,2026-02-14,Vendedor_B,PROD025,6,83.55,63.98
FAC-2844,2026-02-14,Vendedor_A,PROD016,23,6.72,6.2
FAC-2845,2026-02-14,Vendedor_B,PROD005,3,29.35,22.13
FAC-2846,2026-02-14,Vendedor_B,PROD003,3,18.9,13.18
FAC-2847,2026-02-14,Vendedor_C,PROD013,23,6.04,4.51
FAC-2848,2026-02-14,Vendedor_B,PROD008,1,11.52,8.46
FAC-2849,2026-02-14,Vendedor_B,PROD010,3,8.49,6.21
FAC-2850,2026-02-14,Vendedor_A,PROD016,11,6.72,6.2
FAC-2851,2026-02-14,Vendedor_B,PROD017,2,37.24,26.94
FAC-2852,2026-02-14,Vendedor_C,PROD020,17,68.6,51.36
FAC-2853,2026-02-14,Vendedor_A,PROD019,5,34.29,24.88
FAC-2854,2026-02-14,Vendedor_A,PROD009,4,9.87,6.99
FAC-2855,2026-02-14,Vendedor_A,PROD012,8,6.99,5.26
FAC-2856,2026-02-14,Vendedor_B,PROD010,2,8.9,6.21
FAC-2857,2026-02-14,Vendedor_C,PROD015,12,6.27,4.56
FAC-2858,2026-02-14,Vendedor_A,PROD020,7,68.6,51.36
FAC-2859,2026-02-14,Vendedor_A,PROD024,19,68.87,50.44
FAC-2860,2026-02-14,Vendedor_B,PROD016,21,6.72,6.2
FAC-2861,2026-02-14,Vendedor_A,PROD022,13,65.9,46.73
FAC-2862,2026-02-14,Vendedor_B,PROD021,6,61.68,43.55
FAC-2863,2026-02-14,Vendedor_A,PROD023,17,67.65,51.36
FAC-2864,2026-02-14,Vendedor_A,PROD022,21,62.63,46.73
FAC-2865,2026-02-14,Vendedor_A,PROD019,2,33.08,24.88
FAC-2866,2026-02-14,Vendedor_A,PROD011,3,12.12,8.7
FAC-2867,2026-02-14,Vendedor_A,PROD022,18,64.98,46.73
FAC-2868,2026-02-14,Vendedor_C,PROD022,8,62.99,46.73
FAC-2869,2026-02-14,Vendedor_A,PROD022,7,65.06,46.73
FAC-2870,2026-02-15,Vendedor_C,PROD002,4,18.2,15.77
FAC-2871,2026-02-15,Vendedor_A,PROD017,2,38.85,26.94
FAC-2872,2026-02-15,Vendedor_A,PROD013,18,6.23,4.51
FAC-2873,2026-02-15,Vendedor_A,PROD004,3,17.7,12.56
FAC-2874,2026-02-15,Vendedor_B,PROD006,2,28.6,20.15
FAC-2875,2026-02-15,Vendedor_A,PROD004,4,17.3,12.56
FAC-2876,2026-02-15,Vendedor_B,PROD021,22,61.37,43.55
FAC-2877,2026-02-15,Vendedor_C,PROD019,2,33.86,24.88
FAC-2878,2026-02-15,Vendedor_A,PROD020,8,68.6,51.36
FAC-2879,2026-02-15,Vendedor_A,PROD017,1,36.14,26.94
FAC-2880,2026-02-15,Vendedor_A,PROD017,1,38.93,26.94
FAC-2881,2026-02-15,Vendedor_A,PROD007,1,25.9,23.09
FAC-2882,2026-02-15,Vendedor_A,PROD007,2,25.9,23.09
FAC-2883,2026-02-15,Vendedor_A,PROD024,5,65.65,50.44
FAC-2884,2026-02-15,Vendedor_A,PROD004,3,17.38,12.56
FAC-2885,2026-02-15,Vendedor_A,PROD010,1,8.93,6.21
FAC-2886,2026-02-15,Vendedor_A,PROD012,14,6.86,5.26
FAC-2887,2026-02-15,Vendedor_A,PROD002,1,18.2,15.77
FAC-2888,2026-02-15,Vendedor_B,PROD011,5,12.27,8.7
FAC-2889,2026-02-15,Vendedor_C,PROD002,5,18.2,15.77
FAC-2890,2026-02-15,Vendedor_A,PROD005,3,32.08,22.13
FAC-2891,2026-02-15,Vendedor_A,PROD007,5,25.9,23.09
FAC-2892,2026-02-15,Vendedor_C,PROD005,5,30.61,22.13
FAC-2893,2026-02-15,Vendedor_C,PROD007,3,25.9,23.09
FAC-2894,2026-02-15,Vendedor_A,PROD006,2,27.71,20.15
FAC-2895,2026-02-15,Vendedor_C,PROD019,1,34.67,24.88
FAC-2896,2026-02-15,Vendedor_B,PROD005,1,29.89,22.13
FAC-2897,2026-02-15,Vendedor_B,PROD025,7,89.86,63.98
FAC-2898,2026-02-15,Vendedor_B,PROD018,1,32.49,23.02
FAC-2899,2026-02-15,Vendedor_A,PROD013,4,6.19,4.51
FAC-2900,2026-02-15,Vendedor_A,PROD018,1,30.02,23.02
FAC-2901,2026-02-15,Vendedor_A,PROD023,22,66.78,51.36
FAC-2902,2026-02-15,Vendedor_A,PROD017,5,36.33,26.94
FAC-2903,2026-02-15,Vendedor_B,PROD004,5,17.0,12.56
FAC-2904,2026-02-15,Vendedor_A,PROD022,8,63.46,46.73
FAC-2905,2026-02-15,Vendedor_A,PROD020,5,68.6,51.36
FAC-2906,2026-02-15,Vendedor_B,PROD017,4,35.34,26.94
FAC-2907,2026-02-15,Vendedor_C,PROD008,1,11.72,8.46
FAC-2908,2026-02-16,Vendedor_B,PROD015,23,6.53,4.56
FAC-2909,2026-02-16,Vendedor_B,PROD014,6,6.43,4.76
FAC-2910,2026-02-16,Vendedor_A,PROD013,4,6.4,4.51
FAC-2911,2026-02-16,Vendedor_A,PROD015,4,6.35,4.56
FAC-2912,2026-02-16,Vendedor_C,PROD016,13,6.72,6.2
FAC-2913,2026-02-16,Vendedor_B,PROD012,18,7.56,5.26
FAC-2914,2026-02-16,Vendedor_A,PROD021,12,60.51,43.55
FAC-2915,2026-02-16,Vendedor_A,PROD025,12,88.2,63.98
FAC-2916,2026-02-16,Vendedor_B,PROD006,3,28.91,20.15
FAC-2917,2026-02-16,Vendedor_A,PROD025,7,85.55,63.98
FAC-2918,2026-02-16,Vendedor_A,PROD018,5,32.44,23.02
FAC-2919,2026-02-16,Vendedor_B,PROD015,17,6.27,4.56
FAC-2920,2026-02-16,Vendedor_A,PROD006,2,27.42,20.15
FAC-2921,2026-02-16,Vendedor_C,PROD001,4,19.6,14.88
FAC-2922,2026-02-16,Vendedor_B,PROD006,3,28.29,20.15
FAC-2923,2026-02-16,Vendedor_B,PROD004,2,16.59,12.56
FAC-2924,2026-02-16,Vendedor_A,PROD009,5,9.76,6.99
FAC-2925,2026-02-16,Vendedor_B,PROD009,3,9.51,6.99
FAC-2926,2026-02-16,Vendedor_C,PROD011,3,11.96,8.7
FAC-2927,2026-02-16,Vendedor_B,PROD015,7,6.11,4.56
FAC-2928,2026-02-16,Vendedor_A,PROD015,16,6.54,4.56
FAC-2929,2026-02-16,Vendedor_A,PROD018,2,31.44,23.02
FAC-2930,2026-02-16,Vendedor_B,PROD008,2,11.74,8.46
FAC-2931,2026-02-16,Vendedor_B,PROD005,1,29.75,22.13
FAC-2932,2026-02-16,Vendedor_B,PROD019,5,33.64,24.88
FAC-2933,2026-02-16,Vendedor_C,PROD024,21,66.12,50.44
FAC-2934,2026-02-16,Vendedor_A,PROD018,4,32.66,23.02
FAC-2935,2026-02-16,Vendedor_C,PROD005,5,28.91,22.13
FAC-2936,2026-02-16,Vendedor_B,PROD016,23,6.72,6.2
FAC-2937,2026-02-16,Vendedor_B,PROD002,1,18.2,15.77
FAC-2938,2026-02-16,Vendedor_A,PROD017,5,38.06,26.94
FAC-2939,2026-02-16,Vendedor_A,PROD005,2,30.53,22.13
FAC-2940,2026-02-16,Vendedor_B,PROD011,2,11.58,8.7
FAC-2941,2026-02-16,Vendedor_A,PROD014,11,6.48,4.76
FAC-2942,2026-02-16,Vendedor_B,PROD019,2,33.68,24.88
FAC-2943,2026-02-16,Vendedor_A,PROD002,4,18.2,15.77
FAC-2944,2026-02-17,Vendedor_C,PROD009,1,9.51,6.99
FAC-2945,2026-02-17,Vendedor_A,PROD009,4,9.37,6.99
FAC-2946,2026-02-17,Vendedor_A,PROD008,2,11.43,8.46
FAC-2947,2026-02-17,Vendedor_A,PROD012,7,6.94,5.26
FAC-2948,2026-02-17,Vendedor_A,PROD019,5,34.98,24.88
FAC-2949,2026-02-17,Vendedor_B,PROD016,6,6.72,6.2
FAC-2950,2026-02-17,Vendedor_C,PROD007,5,25.9,23.09
FAC-2951,2026-02-17,Vendedor_B,PROD017,5,37.35,26.94
FAC-2952,2026-02-17,Vendedor_C,PROD001,4,13.39,14.88
FAC-2953,2026-02-17,Vendedor_A,PROD018,4,29.96,23.02
FAC-2954,2026-02-17,Vendedor_C,PROD005,2,30.64,22.13
FAC-2955,2026-02-17,Vendedor_A,PROD024,20,72.67,50.44
FAC-2956,2026-02-17,Vendedor_C,PROD009,5,9.68,6.99
FAC-2957,2026-02-17,Vendedor_B,PROD010,4,9.0,6.21
FAC-2958,2026-02-17,Vendedor_A,PROD015,10,6.61,4.56
FAC-2959,2026-02-17,Vendedor_B,PROD022,13,64.38,46.73
FAC-2960,2026-02-17,Vendedor_A,PROD025,3,84.86,63.98
FAC-2961,2026-02-17,Vendedor_A,PROD009,3,9.39,6.99
FAC-2962,2026-02-17,Vendedor_C,PROD006,5,26.39,20.15
FAC-2963,2026-02-17,Vendedor_B,PROD014,9,6.56,4.76
FAC-2964,2026-02-17,Vendedor_C,PROD004,4,16.54,12.56
FAC-2965,2026-02-17,Vendedor_C,PROD016,7,6.72,6.2
FAC-2966,2026-02-17,Vendedor_A,PROD010,2,8.09,6.21
FAC-2967,2026-02-17,Vendedor_A,PROD010,5,8.2,6.21
FAC-2968,2026-02-17,Vendedor_B,PROD001,4,19.6,14.88
FAC-2969,2026-02-17,Vendedor_C,PROD020,10,68.6,51.36
FAC-2970,2026-02-17,Vendedor_C,PROD002,1,18.2,15.77
FAC-2971,2026-02-17,Vendedor_A,PROD002,2,18.2,15.77
FAC-2972,2026-02-17,Vendedor_A,PROD022,6,61.62,46.73
FAC-2973,2026-02-17,Vendedor_A,PROD016,17,6.72,6.2
FAC-2974,2026-02-17,Vendedor_B,PROD013,14,5.93,4.51
FAC-2975,2026-02-17,Vendedor_A,PROD014,4,6.27,4.76
FAC-2976,2026-02-17,Vendedor_A,PROD017,5,38.01,26.94
FAC-2977,2026-02-17,Vendedor_B,PROD013,18,6.08,4.51
FAC-2978,2026-02-17,Vendedor_A,PROD011,5,12.35,8.7
FAC-2979,2026-02-17,Vendedor_A,PROD001,2,19.6,14.88
FAC-2980,2026-02-17,Vendedor_C,PROD025,3,57.58,63.98
FAC-2981,2026-02-17,Vendedor_B,PROD011,2,12.32,8.7
FAC-2982,2026-02-17,Vendedor_A,PROD002,2,18.2,15.77
FAC-2983,2026-02-17,Vendedor_B,PROD016,22,6.72,6.2
FAC-2984,2026-02-17,Vendedor_A,PROD008,5,12.18,8.46
FAC-2985,2026-02-17,Vendedor_C,PROD012,19,7.56,5.26
FAC-2986,2026-02-17,Vendedor_B,PROD019,5,33.71,24.88
FAC-2987,2026-02-17,Vendedor_C,PROD011,1,12.57,8.7
FAC-2988,2026-02-17,Vendedor_A,PROD018,1,30.34,23.02
FAC-2989,2026-02-18,Vendedor_A,PROD019,5,35.47,24.88
FAC-2990,2026-02-18,Vendedor_A,PROD006,1,26.41,20.15
FAC-2991,2026-02-18,Vendedor_A,PROD019,5,35.26,24.88
FAC-2992,2026-02-18,Vendedor_C,PROD011,3,12.27,8.7
FAC-2993,2026-02-18,Vendedor_A,PROD007,1,25.9,23.09
FAC-2994,2026-02-18,Vendedor_A,PROD019,4,35.38,24.88
FAC-2995,2026-02-18,Vendedor_A,PROD023,3,72.28,51.36
FAC-2996,2026-02-18,Vendedor_A,PROD016,14,6.72,6.2
FAC-2997,2026-02-18,Vendedor_B,PROD003,2,17.98,13.18
FAC-2998,2026-02-18,Vendedor_A,PROD008,2,11.36,8.46
FAC-2999,2026-02-18,Vendedor_A,PROD005,4,31.32,22.13
FAC-3000,2026-02-18,Vendedor_A,PROD003,4,18.82,13.18
FAC-3001,2026-02-18,Vendedor_A,PROD013,12,6.43,4.51
FAC-3002,2026-02-18,Vendedor_C,PROD009,2,10.03,6.99
FAC-3003,2026-02-18,Vendedor_C,PROD017,2,38.64,26.94
FAC-3004,2026-02-18,Vendedor_A,PROD018,3,31.38,23.02
FAC-3005,2026-02-18,Vendedor_B,PROD008,3,11.05,8.46
FAC-3006,2026-02-18,Vendedor_A,PROD012,18,6.88,5.26
FAC-3007,2026-02-18,Vendedor_A,PROD014,22,6.8,4.76
FAC-3008,2026-02-18,Vendedor_A,PROD012,4,7.61,5.26
FAC-3009,2026-02-18,Vendedor_A,PROD021,9,58.52,43.55
FAC-3010,2026-02-18,Vendedor_B,PROD004,4,18.04,12.56
FAC-3011,2026-02-18,Vendedor_A,PROD016,22,6.72,6.2
FAC-3012,2026-02-18,Vendedor_B,PROD020,5,68.6,51.36
FAC-3013,2026-02-18,Vendedor_A,PROD011,4,11.36,8.7
FAC-3014,2026-02-18,Vendedor_B,PROD009,2,9.82,6.99
FAC-3015,2026-02-18,Vendedor_A,PROD013,20,6.21,4.51
FAC-3016,2026-02-18,Vendedor_A,PROD017,5,36.94,26.94
FAC-3017,2026-02-18,Vendedor_A,PROD002,5,18.2,15.77
FAC-3018,2026-02-18,Vendedor_B,PROD009,4,10.0,6.99
